    Molecular point group: c1
    Full point group: C1

    Geometry (in Angstrom), charge = 0, multiplicity = 1:

       Center              X                  Y                   Z       
    ------------   -----------------  -----------------  -----------------
         N           -7.542122094105     0.473854715899    -0.182342274175
         C           -6.573742094105     1.423564715899    -0.274592274175
         C           -5.291482094105     0.718724715899    -0.191042274175
         C           -7.021972094105    -0.774885284101    -0.014842274175
         C           -5.564362094105    -0.613025284101    -0.001272274175
         H           -8.529922094105     0.675834715899    -0.190032274175
         O           -6.711542094105     2.627014715899    -0.377062274175
         O           -7.616872094105    -1.821985284101     0.110267725825
         C           -3.988532094105     1.201524715899    -0.225012274175
         C           -4.546352094105    -1.508665284101     0.234577725825
         C           -3.216412094105    -1.019995284101     0.273907725825
         C           -2.874452094105     0.324534715899    -0.031832274175
         H           -3.894192094105     2.278424715899    -0.343892274175
         H           -4.772082094105    -2.553695284101     0.431467725825
         H           -2.479232094105    -1.742875284101     0.605877725825
         C           -1.382692094105     0.934954715899    -0.039172274175
         C           -1.268572094105     1.973394715899    -1.178342274175
         F           -1.569592094105     1.396994715899    -2.371612274175
         F           -0.032032094105     2.500434715899    -1.314342274175
         F           -2.093732094105     3.033114715899    -1.039512274175
         C           -1.267062094105     1.757414715899     1.259437725825
         F           -2.315052094105     2.588964715899     1.461807725825
         F           -0.162552094105     2.530784715899     1.314597725825
         F           -1.223492094105     0.932614715899     2.338847725825
         C           -0.096122094105    -0.028125284101    -0.144342274175
         C            1.229697905895     0.511154715899     0.000147725825
         C            2.356307905895    -0.319885284101    -0.007472274175
         C           -0.147732094105    -1.417695284101    -0.395362274175
         C            0.988597905895    -2.251245284101    -0.288322274175
         C            2.222867905895    -1.671535284101    -0.073572274175
         C            3.542777905895    -2.263055284101     0.126237725825
         N            4.481477905895    -1.257605284101     0.022287725825
         C            3.800287905895    -0.040355284101     0.035247725825
         C            5.936027905895    -1.413565284101     0.044107725825
         C            6.735037905895    -0.257185284101     0.202057725825
         C            8.132287905895    -0.291925284101     0.288497725825
         C            6.657367905895    -2.646485284101    -0.102422274175
         C            8.079517905895    -2.687675284101     0.097607725825
         C            8.797757905895    -1.501205284101     0.264437725825
         H            6.305367905895     0.736484715899     0.271697725825
         H            8.694647905895     0.632534715899     0.397237725825
         H            0.905117905895    -3.329625284101    -0.397002274175
         H           -1.059192094105    -1.919315284101    -0.697192274175
         H            1.421517905895     1.578724715899     0.108637725825
         O            4.181367905895     1.117094715899     0.053437725825
         O            3.604787905895    -3.431185284101     0.464217725825
         C            6.019547905895    -3.949855284101    -0.516262274175
         H            5.167497905895    -3.792125284101    -1.179252274175
         H            5.751977905895    -4.539345284101     0.366077725825
         H            6.699027905895    -4.549925284101    -1.131582274175
         H            9.881777905895    -1.520015284101     0.364497725825
         H            8.571027905895    -3.594885284101     0.118067725825

